,STATION,DATETIME,DAILY_ENTRY,DAILY_EXIT,DAILY_TOTAL
3802,68ST-HUNTER CO,2018-06-18,19056.0,15666.0,34722.0
3803,68ST-HUNTER CO,2018-06-19,21284.0,16859.0,38143.0
3804,68ST-HUNTER CO,2018-06-20,21973.0,17646.0,39619.0
3805,68ST-HUNTER CO,2018-06-21,22460.0,16839.0,39299.0
3806,68ST-HUNTER CO,2018-06-22,18822.0,14853.0,33675.0
3807,68ST-HUNTER CO,2018-06-23,3932.0,5567.0,9499.0
3808,68ST-HUNTER CO,2018-06-24,5815.0,5951.0,11766.0
3809,68ST-HUNTER CO,2018-06-25,19433.0,16008.0,35441.0
3810,68ST-HUNTER CO,2018-06-26,21491.0,17012.0,38503.0
3811,68ST-HUNTER CO,2018-06-27,20927.0,16422.0,37349.0
3812,68ST-HUNTER CO,2018-06-28,20514.0,15648.0,36162.0
3813,68ST-HUNTER CO,2018-06-29,17470.0,13973.0,31443.0
3814,68ST-HUNTER CO,2018-06-30,7389.0,7854.0,15243.0
3815,68ST-HUNTER CO,2018-07-01,5640.0,6713.0,12353.0
3816,68ST-HUNTER CO,2018-07-02,17497.0,14932.0,32429.0
3817,68ST-HUNTER CO,2018-07-03,17625.0,14070.0,31695.0
3818,68ST-HUNTER CO,2018-07-04,5599.0,5112.0,10711.0
3819,68ST-HUNTER CO,2018-07-05,16135.0,14197.0,30332.0
3820,68ST-HUNTER CO,2018-07-06,14681.0,12865.0,27546.0
3821,69 ST,2018-05-26,3468.0,3436.0,6904.0
3822,69 ST,2018-05-27,2790.0,3529.0,6319.0
3823,69 ST,2018-05-28,2972.0,3325.0,6297.0
3824,69 ST,2018-05-29,5147.0,4955.0,10102.0
3825,69 ST,2018-05-30,4989.0,5227.0,10216.0
3826,69 ST,2018-05-31,5027.0,5109.0,10136.0
3827,69 ST,2018-06-01,4960.0,5161.0,10121.0
3828,69 ST,2018-06-02,3721.0,4666.0,8387.0
3829,69 ST,2018-06-03,3317.0,4011.0,7328.0
3830,69 ST,2018-06-04,4922.0,4819.0,9741.0
3831,69 ST,2018-06-05,4771.0,4991.0,9762.0
3832,69 ST,2018-06-06,4971.0,5168.0,10139.0
3833,69 ST,2018-06-07,4739.0,4702.0,9441.0
3834,69 ST,2018-06-08,5027.0,5311.0,10338.0
3835,69 ST,2018-06-09,3867.0,4525.0,8392.0
3836,69 ST,2018-06-10,3042.0,3771.0,6813.0
3837,69 ST,2018-06-11,4652.0,4476.0,9128.0
3838,69 ST,2018-06-12,4705.0,4583.0,9288.0
3839,69 ST,2018-06-13,4585.0,4665.0,9250.0
3840,69 ST,2018-06-14,4566.0,4449.0,9015.0
3841,69 ST,2018-06-15,4693.0,4819.0,9512.0
3842,69 ST,2018-06-16,3715.0,4528.0,8243.0
3843,69 ST,2018-06-17,2532.0,3452.0,5984.0
3844,69 ST,2018-06-18,4803.0,4800.0,9603.0
3845,69 ST,2018-06-19,4816.0,4830.0,9646.0
3846,69 ST,2018-06-20,4649.0,4552.0,9201.0
3847,69 ST,2018-06-21,4708.0,4943.0,9651.0
3848,69 ST,2018-06-22,4665.0,5003.0,9668.0
3849,69 ST,2018-06-23,3637.0,4136.0,7773.0
3850,69 ST,2018-06-24,3075.0,3772.0,6847.0
3851,69 ST,2018-06-25,4860.0,4982.0,9842.0
3852,69 ST,2018-06-26,5042.0,5268.0,10310.0
3853,69 ST,2018-06-27,4622.0,4826.0,9448.0
3854,69 ST,2018-06-28,4512.0,4631.0,9143.0
3855,69 ST,2018-06-29,4629.0,4933.0,9562.0
3856,69 ST,2018-06-30,3698.0,4184.0,7882.0
3857,69 ST,2018-07-01,2911.0,3496.0,6407.0
3858,69 ST,2018-07-02,4562.0,4420.0,8982.0
3859,69 ST,2018-07-03,4524.0,4409.0,8933.0
3860,69 ST,2018-07-04,3182.0,3209.0,6391.0
3861,69 ST,2018-07-05,4424.0,4824.0,9248.0
3862,69 ST,2018-07-06,4439.0,4645.0,9084.0
3863,7 AV,2018-05-26,15042.0,13778.0,28820.0
3864,7 AV,2018-05-27,13878.0,13023.0,26901.0
3865,7 AV,2018-05-28,13777.0,13020.0,26797.0
3866,7 AV,2018-05-29,38134.0,33125.0,71259.0
3867,7 AV,2018-05-30,41523.0,36651.0,78174.0
3868,7 AV,2018-05-31,41963.0,37947.0,79910.0
3869,7 AV,2018-06-01,39868.0,35259.0,75127.0
3870,7 AV,2018-06-02,19513.0,17277.0,36790.0
3871,7 AV,2018-06-03,15843.0,14627.0,30470.0
3872,7 AV,2018-06-04,37684.0,34195.0,71879.0
3873,7 AV,2018-06-05,40542.0,37192.0,77734.0
3874,7 AV,2018-06-06,43382.0,36772.0,80154.0
3875,7 AV,2018-06-07,41429.0,37698.0,79127.0
3876,7 AV,2018-06-08,39740.0,34418.0,74158.0
3877,7 AV,2018-06-09,22706.0,20523.0,43229.0
3878,7 AV,2018-06-10,19205.0,16860.0,36065.0
3879,7 AV,2018-06-11,38071.0,34426.0,72497.0
3880,7 AV,2018-06-12,41971.0,37099.0,79070.0
3881,7 AV,2018-06-13,42877.0,38965.0,81842.0
3882,7 AV,2018-06-14,41958.0,38997.0,80955.0
3883,7 AV,2018-06-15,40425.0,35860.0,76285.0
3884,7 AV,2018-06-16,22099.0,17686.0,39785.0
3885,7 AV,2018-06-17,16749.0,13981.0,30730.0
3886,7 AV,2018-06-18,37355.0,33377.0,70732.0
3887,7 AV,2018-06-19,40687.0,35559.0,76246.0
3888,7 AV,2018-06-20,41668.0,38866.0,80534.0
3889,7 AV,2018-06-21,43518.0,39551.0,83069.0
3890,7 AV,2018-06-22,40003.0,35613.0,75616.0
3891,7 AV,2018-06-23,18317.0,14976.0,33293.0
3892,7 AV,2018-06-24,14840.0,12596.0,27436.0
3893,7 AV,2018-06-25,36435.0,33387.0,69822.0
3894,7 AV,2018-06-26,39959.0,35830.0,75789.0
3895,7 AV,2018-06-27,39381.0,36401.0,75782.0
3896,7 AV,2018-06-28,39519.0,38115.0,77634.0
3897,7 AV,2018-06-29,39073.0,35094.0,74167.0
3898,7 AV,2018-06-30,23196.0,21386.0,44582.0
3899,7 AV,2018-07-01,18290.0,17272.0,35562.0
3900,7 AV,2018-07-02,34558.0,33084.0,67642.0
3901,7 AV,2018-07-03,35515.0,32022.0,67537.0
3902,7 AV,2018-07-04,16674.0,14789.0,31463.0
3903,7 AV,2018-07-05,31695.0,30988.0,62683.0
3904,7 AV,2018-07-06,32156.0,29944.0,62100.0
3905,71 ST,2018-05-26,3455.0,943.0,4398.0
3906,71 ST,2018-05-27,2737.0,1106.0,3843.0
3907,71 ST,2018-05-28,3378.0,1143.0,4521.0
3908,71 ST,2018-05-29,5988.0,2186.0,8174.0
3909,71 ST,2018-05-30,6129.0,2145.0,8274.0
3910,71 ST,2018-05-31,5951.0,3014.0,8965.0
3911,71 ST,2018-06-01,5798.0,2587.0,8385.0
3912,71 ST,2018-06-02,4323.0,1880.0,6203.0
3913,71 ST,2018-06-03,3644.0,1577.0,5221.0
3914,71 ST,2018-06-04,6009.0,2115.0,8124.0
3915,71 ST,2018-06-05,6026.0,2462.0,8488.0
3916,71 ST,2018-06-06,6146.0,2271.0,8417.0
3917,71 ST,2018-06-07,5737.0,2148.0,7885.0
3918,71 ST,2018-06-08,6011.0,2004.0,8015.0
3919,71 ST,2018-06-09,4623.0,1958.0,6581.0
3920,71 ST,2018-06-10,3730.0,1511.0,5241.0
3921,71 ST,2018-06-11,5955.0,2081.0,8036.0
3922,71 ST,2018-06-12,6079.0,2094.0,8173.0
3923,71 ST,2018-06-13,5964.0,2191.0,8155.0
3924,71 ST,2018-06-14,5995.0,2146.0,8141.0
3925,71 ST,2018-06-15,5691.0,1945.0,7636.0
3926,71 ST,2018-06-16,1797.0,1427.0,3224.0
3927,71 ST,2018-06-17,1234.0,994.0,2228.0
3928,71 ST,2018-06-18,5515.0,1841.0,7356.0
3929,71 ST,2018-06-19,5726.0,1916.0,7642.0
3930,71 ST,2018-06-20,5847.0,2177.0,8024.0
3931,71 ST,2018-06-21,5683.0,1998.0,7681.0
3932,71 ST,2018-06-22,5440.0,1968.0,7408.0
3933,71 ST,2018-06-23,403.0,582.0,985.0
3934,71 ST,2018-06-24,2352.0,1054.0,3406.0
3935,71 ST,2018-06-25,5675.0,2076.0,7751.0
3936,71 ST,2018-06-26,6005.0,2136.0,8141.0
3937,71 ST,2018-06-27,5580.0,2078.0,7658.0
3938,71 ST,2018-06-28,5156.0,1866.0,7022.0
3939,71 ST,2018-06-29,5365.0,1876.0,7241.0
3940,71 ST,2018-06-30,3432.0,1402.0,4834.0
3941,71 ST,2018-07-01,2902.0,1181.0,4083.0
3942,71 ST,2018-07-02,5225.0,1690.0,6915.0
3943,71 ST,2018-07-03,5234.0,1879.0,7113.0
3944,71 ST,2018-07-04,3284.0,1266.0,4550.0
3945,71 ST,2018-07-05,5357.0,1898.0,7255.0
3946,71 ST,2018-07-06,4876.0,1768.0,6644.0
3947,72 ST,2018-05-26,18462.0,17875.0,36337.0
3948,72 ST,2018-05-27,17936.0,17315.0,35251.0
3949,72 ST,2018-05-28,18766.0,18510.0,37276.0
3950,72 ST,2018-05-29,36074.0,31453.0,67527.0
3951,72 ST,2018-05-30,39368.0,34610.0,73978.0
3952,72 ST,2018-05-31,40126.0,35113.0,75239.0
3953,72 ST,2018-06-01,39376.0,32439.0,71815.0
3954,72 ST,2018-06-02,25991.0,24590.0,50581.0
3955,72 ST,2018-06-03,24114.0,23698.0,47812.0
3956,72 ST,2018-06-04,36316.0,31207.0,67523.0
3957,72 ST,2018-06-05,38419.0,33488.0,71907.0
3958,72 ST,2018-06-06,39415.0,34458.0,73873.0
3959,72 ST,2018-06-07,38315.0,33341.0,71656.0
3960,72 ST,2018-06-08,38755.0,33016.0,71771.0
3961,72 ST,2018-06-09,25426.0,24451.0,49877.0
3962,72 ST,2018-06-10,22868.0,22849.0,45717.0
3963,72 ST,2018-06-11,35963.0,31585.0,67548.0
3964,72 ST,2018-06-12,38860.0,33395.0,72255.0
3965,72 ST,2018-06-13,39492.0,35270.0,74762.0
3966,72 ST,2018-06-14,40567.0,34226.0,74793.0
3967,72 ST,2018-06-15,38292.0,35182.0,73474.0
3968,72 ST,2018-06-16,26097.0,23926.0,50023.0
3969,72 ST,2018-06-17,20141.0,21063.0,41204.0
3970,72 ST,2018-06-18,34722.0,30927.0,65649.0
3971,72 ST,2018-06-19,37713.0,32809.0,70522.0
3972,72 ST,2018-06-20,38576.0,34760.0,73336.0
3973,72 ST,2018-06-21,38809.0,32207.0,71016.0
3974,72 ST,2018-06-22,37350.0,32570.0,69920.0
3975,72 ST,2018-06-23,23122.0,21810.0,44932.0
3976,72 ST,2018-06-24,22377.0,21864.0,44241.0
3977,72 ST,2018-06-25,35478.0,31086.0,66564.0
3978,72 ST,2018-06-26,38097.0,34035.0,72132.0
3979,72 ST,2018-06-27,38600.0,32459.0,71059.0
3980,72 ST,2018-06-28,36466.0,29699.0,66165.0
3981,72 ST,2018-06-29,36599.0,31902.0,68501.0
3982,72 ST,2018-06-30,30305.0,27120.0,57425.0
3983,72 ST,2018-07-01,25555.0,23446.0,49001.0
3984,72 ST,2018-07-02,31458.0,29041.0,60499.0
3985,72 ST,2018-07-03,32217.0,28051.0,60268.0
3986,72 ST,2018-07-04,19760.0,16751.0,36511.0
3987,72 ST,2018-07-05,30322.0,27542.0,57864.0
3988,72 ST,2018-07-06,30007.0,24385.0,54392.0
3989,72 ST-2 AVE,2018-05-26,10784.0,8480.0,19264.0
3990,72 ST-2 AVE,2018-05-27,9573.0,8746.0,18319.0
3991,72 ST-2 AVE,2018-05-28,9700.0,9409.0,19109.0
3992,72 ST-2 AVE,2018-05-29,29341.0,25876.0,55217.0
3993,72 ST-2 AVE,2018-05-30,31959.0,27524.0,59483.0
3994,72 ST-2 AVE,2018-05-31,32268.0,28378.0,60646.0
3995,72 ST-2 AVE,2018-06-01,31021.0,26140.0,57161.0
3996,72 ST-2 AVE,2018-06-02,16065.0,13082.0,29147.0
3997,72 ST-2 AVE,2018-06-03,13495.0,11874.0,25369.0
3998,72 ST-2 AVE,2018-06-04,30013.0,26894.0,56907.0
3999,72 ST-2 AVE,2018-06-05,31416.0,27238.0,58654.0
4000,72 ST-2 AVE,2018-06-06,32574.0,28429.0,61003.0
4001,72 ST-2 AVE,2018-06-07,31603.0,27458.0,59061.0
4002,72 ST-2 AVE,2018-06-08,30750.0,26314.0,57064.0
4003,72 ST-2 AVE,2018-06-09,15809.0,12039.0,27848.0
4004,72 ST-2 AVE,2018-06-10,12604.0,11328.0,23932.0
4005,72 ST-2 AVE,2018-06-11,29469.0,26428.0,55897.0
4006,72 ST-2 AVE,2018-06-12,31730.0,27692.0,59422.0
4007,72 ST-2 AVE,2018-06-13,32044.0,27851.0,59895.0
4008,72 ST-2 AVE,2018-06-14,32140.0,27322.0,59462.0
4009,72 ST-2 AVE,2018-06-15,29960.0,25295.0,55255.0
4010,72 ST-2 AVE,2018-06-16,15377.0,12680.0,28057.0
4011,72 ST-2 AVE,2018-06-17,11330.0,10793.0,22123.0
4012,72 ST-2 AVE,2018-06-18,29127.0,25891.0,55018.0
4013,72 ST-2 AVE,2018-06-19,31560.0,26539.0,58099.0
4014,72 ST-2 AVE,2018-06-20,32115.0,27455.0,59570.0
4015,72 ST-2 AVE,2018-06-21,32258.0,27288.0,59546.0
4016,72 ST-2 AVE,2018-06-22,30094.0,25403.0,55497.0
4017,72 ST-2 AVE,2018-06-23,16301.0,12693.0,28994.0
4018,72 ST-2 AVE,2018-06-24,13119.0,11929.0,25048.0
4019,72 ST-2 AVE,2018-06-25,28435.0,25676.0,54111.0
4020,72 ST-2 AVE,2018-06-26,30284.0,26011.0,56295.0
4021,72 ST-2 AVE,2018-06-27,30917.0,26327.0,57244.0
4022,72 ST-2 AVE,2018-06-28,30334.0,26376.0,56710.0
4023,72 ST-2 AVE,2018-06-29,29288.0,24795.0,54083.0
4024,72 ST-2 AVE,2018-06-30,14087.0,10963.0,25050.0
4025,72 ST-2 AVE,2018-07-01,10360.0,9190.0,19550.0
4026,72 ST-2 AVE,2018-07-02,25585.0,23260.0,48845.0
4027,72 ST-2 AVE,2018-07-03,26684.0,23141.0,49825.0
4028,72 ST-2 AVE,2018-07-04,11168.0,9161.0,20329.0
4029,72 ST-2 AVE,2018-07-05,23979.0,22595.0,46574.0
4030,72 ST-2 AVE,2018-07-06,24229.0,21116.0,45345.0
4031,74 ST-BROADWAY,2018-05-26,2209.0,3191.0,5400.0
4032,74 ST-BROADWAY,2018-05-27,2264.0,3560.0,5824.0
4033,74 ST-BROADWAY,2018-05-28,2536.0,3580.0,6116.0
4034,74 ST-BROADWAY,2018-05-29,3153.0,4530.0,7683.0
4035,74 ST-BROADWAY,2018-05-30,3109.0,4612.0,7721.0
4036,74 ST-BROADWAY,2018-05-31,3118.0,4811.0,7929.0
4037,74 ST-BROADWAY,2018-06-01,3289.0,4976.0,8265.0
4038,74 ST-BROADWAY,2018-06-02,3064.0,4416.0,7480.0
4039,74 ST-BROADWAY,2018-06-03,3679.0,4160.0,7839.0
4040,74 ST-BROADWAY,2018-06-04,3315.0,4777.0,8092.0
4041,74 ST-BROADWAY,2018-06-05,3260.0,4563.0,7823.0
4042,74 ST-BROADWAY,2018-06-06,3213.0,4680.0,7893.0
4043,74 ST-BROADWAY,2018-06-07,3005.0,4626.0,7631.0
4044,74 ST-BROADWAY,2018-06-08,3243.0,4943.0,8186.0
4045,74 ST-BROADWAY,2018-06-09,3056.0,4488.0,7544.0
4046,74 ST-BROADWAY,2018-06-10,2535.0,3836.0,6371.0
4047,74 ST-BROADWAY,2018-06-11,3130.0,4696.0,7826.0
4048,74 ST-BROADWAY,2018-06-12,3221.0,4615.0,7836.0
4049,74 ST-BROADWAY,2018-06-13,3041.0,4738.0,7779.0
4050,74 ST-BROADWAY,2018-06-14,3148.0,4913.0,8061.0
4051,74 ST-BROADWAY,2018-06-15,3087.0,4926.0,8013.0
4052,74 ST-BROADWAY,2018-06-16,2874.0,4058.0,6932.0
4053,74 ST-BROADWAY,2018-06-17,2569.0,3809.0,6378.0
4054,74 ST-BROADWAY,2018-06-18,3179.0,4584.0,7763.0
4055,74 ST-BROADWAY,2018-06-19,3016.0,4535.0,7551.0
4056,74 ST-BROADWAY,2018-06-20,2932.0,4686.0,7618.0
4057,74 ST-BROADWAY,2018-06-21,3090.0,4497.0,7587.0
4058,74 ST-BROADWAY,2018-06-22,3196.0,4753.0,7949.0
4059,74 ST-BROADWAY,2018-06-23,3290.0,4809.0,8099.0
4060,74 ST-BROADWAY,2018-06-24,2910.0,4141.0,7051.0
4061,74 ST-BROADWAY,2018-06-25,3244.0,4662.0,7906.0
4062,74 ST-BROADWAY,2018-06-26,3183.0,4664.0,7847.0
4063,74 ST-BROADWAY,2018-06-27,3014.0,4558.0,7572.0
4064,74 ST-BROADWAY,2018-06-28,2841.0,4131.0,6972.0
4065,74 ST-BROADWAY,2018-06-29,2995.0,4637.0,7632.0
4066,74 ST-BROADWAY,2018-06-30,2841.0,3839.0,6680.0
4067,74 ST-BROADWAY,2018-07-01,2325.0,3288.0,5613.0
4068,74 ST-BROADWAY,2018-07-02,3015.0,4389.0,7404.0
4069,74 ST-BROADWAY,2018-07-03,3027.0,4493.0,7520.0
4070,74 ST-BROADWAY,2018-07-04,2474.0,3452.0,5926.0
4071,74 ST-BROADWAY,2018-07-05,3105.0,4495.0,7600.0
4072,74 ST-BROADWAY,2018-07-06,2976.0,4613.0,7589.0
4073,75 AV,2018-05-26,319.0,176.0,495.0
4074,75 AV,2018-05-27,334.0,200.0,534.0
4075,75 AV,2018-05-28,304.0,131.0,435.0
4076,75 AV,2018-05-29,2931.0,786.0,3717.0
4077,75 AV,2018-05-30,3278.0,473.0,3751.0
4078,75 AV,2018-05-31,3053.0,521.0,3574.0
4079,75 AV,2018-06-01,3119.0,485.0,3604.0
4080,75 AV,2018-06-02,1374.0,404.0,1778.0
4081,75 AV,2018-06-03,1119.0,332.0,1451.0
4082,75 AV,2018-06-04,3185.0,491.0,3676.0
4083,75 AV,2018-06-05,3297.0,515.0,3812.0
4084,75 AV,2018-06-06,3365.0,511.0,3876.0
4085,75 AV,2018-06-07,3370.0,489.0,3859.0
4086,75 AV,2018-06-08,3178.0,512.0,3690.0
4087,75 AV,2018-06-09,1377.0,362.0,1739.0
4088,75 AV,2018-06-10,1067.0,344.0,1411.0
4089,75 AV,2018-06-11,2881.0,416.0,3297.0
4090,75 AV,2018-06-12,3688.0,602.0,4290.0
4091,75 AV,2018-06-13,4051.0,525.0,4576.0
4092,75 AV,2018-06-14,3449.0,484.0,3933.0
4093,75 AV,2018-06-15,3120.0,493.0,3613.0
4094,75 AV,2018-06-16,1543.0,431.0,1974.0
4095,75 AV,2018-06-17,1154.0,344.0,1498.0
4096,75 AV,2018-06-18,3213.0,504.0,3717.0
4097,75 AV,2018-06-19,3360.0,484.0,3844.0
4098,75 AV,2018-06-20,3354.0,497.0,3851.0
4099,75 AV,2018-06-21,3244.0,516.0,3760.0
4100,75 AV,2018-06-22,3166.0,582.0,3748.0
4101,75 AV,2018-06-23,1429.0,403.0,1832.0
4102,75 AV,2018-06-24,1235.0,352.0,1587.0
4103,75 AV,2018-06-25,3109.0,537.0,3646.0
4104,75 AV,2018-06-26,3336.0,466.0,3802.0
4105,75 AV,2018-06-27,3322.0,535.0,3857.0
4106,75 AV,2018-06-28,3231.0,535.0,3766.0
4107,75 AV,2018-06-29,3048.0,534.0,3582.0
4108,75 AV,2018-06-30,1468.0,451.0,1919.0
4109,75 AV,2018-07-01,1165.0,397.0,1562.0
4110,75 AV,2018-07-02,2815.0,502.0,3317.0
4111,75 AV,2018-07-03,2925.0,541.0,3466.0
4112,75 AV,2018-07-04,1200.0,303.0,1503.0
4113,75 AV,2018-07-05,2766.0,449.0,3215.0
4114,75 AV,2018-07-06,2829.0,469.0,3298.0
4115,75 ST-ELDERTS,2018-05-26,1840.0,1205.0,3045.0
4116,75 ST-ELDERTS,2018-05-27,1496.0,1195.0,2691.0
4117,75 ST-ELDERTS,2018-05-28,1752.0,1260.0,3012.0
4118,75 ST-ELDERTS,2018-05-29,3594.0,2613.0,6207.0
4119,75 ST-ELDERTS,2018-05-30,3699.0,2724.0,6423.0
4120,75 ST-ELDERTS,2018-05-31,3680.0,2783.0,6463.0
4121,75 ST-ELDERTS,2018-06-01,3564.0,2711.0,6275.0
4122,75 ST-ELDERTS,2018-06-02,2261.0,1820.0,4081.0
4123,75 ST-ELDERTS,2018-06-03,1577.0,1303.0,2880.0
4124,75 ST-ELDERTS,2018-06-04,3473.0,2804.0,6277.0
4125,75 ST-ELDERTS,2018-06-05,3683.0,2546.0,6229.0
4126,75 ST-ELDERTS,2018-06-06,3685.0,2744.0,6429.0
4127,75 ST-ELDERTS,2018-06-07,3364.0,2133.0,5497.0
4128,75 ST-ELDERTS,2018-06-08,3701.0,2566.0,6267.0
4129,75 ST-ELDERTS,2018-06-09,2315.0,1705.0,4020.0
4130,75 ST-ELDERTS,2018-06-10,1677.0,1224.0,2901.0
4131,75 ST-ELDERTS,2018-06-11,3515.0,2404.0,5919.0
4132,75 ST-ELDERTS,2018-06-12,3683.0,2512.0,6195.0
4133,75 ST-ELDERTS,2018-06-13,3686.0,2600.0,6286.0
4134,75 ST-ELDERTS,2018-06-14,3516.0,2404.0,5920.0
4135,75 ST-ELDERTS,2018-06-15,3182.0,1993.0,5175.0
4136,75 ST-ELDERTS,2018-06-16,2027.0,1489.0,3516.0
4137,75 ST-ELDERTS,2018-06-17,1566.0,1193.0,2759.0
4138,75 ST-ELDERTS,2018-06-18,3247.0,2158.0,5405.0
4139,75 ST-ELDERTS,2018-06-19,3424.0,2395.0,5819.0
4140,75 ST-ELDERTS,2018-06-20,3346.0,2414.0,5760.0
4141,75 ST-ELDERTS,2018-06-21,3257.0,2131.0,5388.0
4142,75 ST-ELDERTS,2018-06-22,3316.0,2823.0,6139.0
4143,75 ST-ELDERTS,2018-06-23,1984.0,2237.0,4221.0
4144,75 ST-ELDERTS,2018-06-24,1698.0,1802.0,3500.0
4145,75 ST-ELDERTS,2018-06-25,3413.0,3259.0,6672.0
4146,75 ST-ELDERTS,2018-06-26,3606.0,3892.0,7498.0
4147,75 ST-ELDERTS,2018-06-27,3191.0,3240.0,6431.0
4148,75 ST-ELDERTS,2018-06-28,3130.0,3073.0,6203.0
4149,75 ST-ELDERTS,2018-06-29,3102.0,2514.0,5616.0
4150,75 ST-ELDERTS,2018-06-30,195.0,710.0,905.0
4151,75 ST-ELDERTS,2018-07-02,2782.0,1921.0,4703.0
4152,75 ST-ELDERTS,2018-07-03,3035.0,2111.0,5146.0
4153,75 ST-ELDERTS,2018-07-04,1653.0,1542.0,3195.0
4154,75 ST-ELDERTS,2018-07-05,3075.0,2067.0,5142.0
4155,75 ST-ELDERTS,2018-07-06,2925.0,2042.0,4967.0
4156,77 ST,2018-05-26,13291.0,12205.0,25496.0
4157,77 ST,2018-05-27,11975.0,11327.0,23302.0
4158,77 ST,2018-05-28,12629.0,11884.0,24513.0
4159,77 ST,2018-05-29,31332.0,27640.0,58972.0
4160,77 ST,2018-05-30,32992.0,28485.0,61477.0
4161,77 ST,2018-05-31,33239.0,29438.0,62677.0
4162,77 ST,2018-06-01,31482.0,27738.0,59220.0
4163,77 ST,2018-06-02,17250.0,15349.0,32599.0
4164,77 ST,2018-06-03,14928.0,12928.0,27856.0
4165,77 ST,2018-06-04,31445.0,27395.0,58840.0
4166,77 ST,2018-06-05,33487.0,28078.0,61565.0
4167,77 ST,2018-06-06,33932.0,28402.0,62334.0
4168,77 ST,2018-06-07,33530.0,28396.0,61926.0
4169,77 ST,2018-06-08,32712.0,27072.0,59784.0
4170,77 ST,2018-06-09,16524.0,14564.0,31088.0
4171,77 ST,2018-06-10,14294.0,12417.0,26711.0
4172,77 ST,2018-06-11,30629.0,26313.0,56942.0
4173,77 ST,2018-06-12,33436.0,28275.0,61711.0
4174,77 ST,2018-06-13,33715.0,28526.0,62241.0
4175,77 ST,2018-06-14,33761.0,28105.0,61866.0
4176,77 ST,2018-06-15,30106.0,25499.0,55605.0
4177,77 ST,2018-06-16,15809.0,15085.0,30894.0
4178,77 ST,2018-06-17,10997.0,11056.0,22053.0
4179,77 ST,2018-06-18,29897.0,26118.0,56015.0
4180,77 ST,2018-06-19,32362.0,27849.0,60211.0
4181,77 ST,2018-06-20,32729.0,28304.0,61033.0
4182,77 ST,2018-06-21,32800.0,27600.0,60400.0
4183,77 ST,2018-06-22,30511.0,26509.0,57020.0
4184,77 ST,2018-06-23,8181.0,10905.0,19086.0
4185,77 ST,2018-06-24,11033.0,10102.0,21135.0
4186,77 ST,2018-06-25,29117.0,24929.0,54046.0
4187,77 ST,2018-06-26,31147.0,26763.0,57910.0
4188,77 ST,2018-06-27,31676.0,27104.0,58780.0
4189,77 ST,2018-06-28,31158.0,26567.0,57725.0
4190,77 ST,2018-06-29,29704.0,25304.0,55008.0
4191,77 ST,2018-06-30,15126.0,14672.0,29798.0
4192,77 ST,2018-07-01,11874.0,11803.0,23677.0
4193,77 ST,2018-07-02,26433.0,23244.0,49677.0
4194,77 ST,2018-07-03,26437.0,22987.0,49424.0
4195,77 ST,2018-07-04,11562.0,10155.0,21717.0
4196,77 ST,2018-07-05,24882.0,22958.0,47840.0
4197,77 ST,2018-07-06,24443.0,21488.0,45931.0
4198,79 ST,2018-05-26,13580.0,5757.0,19337.0
4199,79 ST,2018-05-27,14368.0,6562.0,20930.0
4200,79 ST,2018-05-28,13942.0,6002.0,19944.0
4201,79 ST,2018-05-29,21702.0,9836.0,31538.0
4202,79 ST,2018-05-30,22800.0,10877.0,33677.0
4203,79 ST,2018-05-31,23336.0,11323.0,34659.0
4204,79 ST,2018-06-01,23048.0,10347.0,33395.0
4205,79 ST,2018-06-02,17394.0,7464.0,24858.0
4206,79 ST,2018-06-03,15423.0,6649.0,22072.0
4207,79 ST,2018-06-04,21978.0,9737.0,31715.0
4208,79 ST,2018-06-05,22489.0,9953.0,32442.0
4209,79 ST,2018-06-06,23460.0,10456.0,33916.0
4210,79 ST,2018-06-07,22748.0,10072.0,32820.0
4211,79 ST,2018-06-08,23419.0,10655.0,34074.0
4212,79 ST,2018-06-09,15454.0,7317.0,22771.0
4213,79 ST,2018-06-10,13615.0,7126.0,20741.0
4214,79 ST,2018-06-11,21063.0,9451.0,30514.0
4215,79 ST,2018-06-12,22146.0,10084.0,32230.0
4216,79 ST,2018-06-13,22655.0,10368.0,33023.0
4217,79 ST,2018-06-14,23474.0,9756.0,33230.0
4218,79 ST,2018-06-15,21173.0,9227.0,30400.0
4219,79 ST,2018-06-16,13435.0,6560.0,19995.0
4220,79 ST,2018-06-17,10803.0,5788.0,16591.0
4221,79 ST,2018-06-18,20968.0,9477.0,30445.0
4222,79 ST,2018-06-19,21923.0,9837.0,31760.0
4223,79 ST,2018-06-20,22360.0,9868.0,32228.0
4224,79 ST,2018-06-21,23266.0,10162.0,33428.0
4225,79 ST,2018-06-22,21891.0,9650.0,31541.0
4226,79 ST,2018-06-23,10938.0,5935.0,16873.0
4227,79 ST,2018-06-24,12438.0,6022.0,18460.0
4228,79 ST,2018-06-25,20678.0,9368.0,30046.0
4229,79 ST,2018-06-26,21651.0,10234.0,31885.0
4230,79 ST,2018-06-27,21108.0,10084.0,31192.0
4231,79 ST,2018-06-28,20760.0,9994.0,30754.0
4232,79 ST,2018-06-29,20546.0,9440.0,29986.0
4233,79 ST,2018-06-30,6869.0,4595.0,11464.0
4234,79 ST,2018-07-01,5377.0,3889.0,9266.0
4235,79 ST,2018-07-02,17340.0,7901.0,25241.0
